contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
contig_1215	14478	NA	14280.588508263108	100.0	high	3.11526781989464	11	CheckV-015361	63.67	35.82	16.27616375344986	88.52101195952162	2	1.0
contig_1218	34004	NA	36521.02616477324	93.10800810082092	high	2.51081349894756	61	CheckV-032801	76.53	63.34	40.48817459053647	94.96784563293716	17	1.02
contig_1219	2884	NA	44801.82247031	6.437238132246107	low	11.5734720416125	9	CheckV-016276	79.0	13.79	NA	NA	0	1.0
contig_122	9998	NA	14370.909254492859	69.57110244693995	medium	5.99137900149934	25	CheckV-007352	53.89	29.44	NA	NA	0	1.0
contig_1220	3240	NA	49055.70149462643	6.604736862961607	medium	5.24868308593221	67	CheckV-057770	73.7	30.39	1.92	7.549999999999999	1	1.0
contig_1221	9555	NA	37526.97665504299	25.46168343864165	low	15.7443388365181	3	CheckV-018879	69.77	8.14	NA	NA	0	1.0
contig_1222	4307	NA	37997.0	11.335105403058137	high	3.52396183753378	1	CheckV-032587	98.36	34.93	NA	NA	0	1.0
contig_1223	44980	NA	31741.781532314224	100.0	low	26.5187364960698	20	CheckV-008406	51.41	10.42	85.0426240764279	100.00000000000001	7	1.0
contig_1224	2683	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_1225	21932	NA	114243.92677568876	19.19751939467399	low	25.0168993387215	52	CheckV-057631	43.2	4.28	23.657232927924053	58.653584982230036	3	1.0
contig_1226	33104	NA	36245.54183503235	91.33261174758889	medium	5.60693372990055	57	CheckV-014979	54.34	38.42	47.15804908658749	89.58776124647035	21	1.0
contig_1227	3416	NA	54116.337251356235	6.312326690059553	low	19.7445197918309	5	CheckV-011108	42.2	18.57	NA	NA	0	1.0
contig_1228	9552	NA	35701.52504343871	26.7551595859782	high	4.93210735010565	21	CheckV-062307	53.73	44.3	13.11850175573939	26.781608244721085	7	1.07
contig_1229	10729	NA	46173.98629428801	23.236027168239616	high	3.71484524843028	9	CheckV-014790	58.33	37.77	13.04912839437329	29.764708858374753	7	1.0
contig_123	43186	NA	43208.52513353293	99.94786877482322	high	2.32417655550891	46	CheckV-014866	59.31	21.0	82.57512036257751	100.00000000000001	15	1.0
contig_1230	1256	NA	43856.98292907028	2.8638540914483874	medium	7.75308368376917	109	CheckV-017438	60.25	32.77	0.7734406438631791	3.7180549966465466	2	1.0
contig_1235	21378	NA	55352.03001980119	38.62188973440072	medium	9.15506573859242	29	CheckV-039758	75.61	13.13	33.54524431465717	62.70221887793566	8	1.0
contig_1236	13367	NA	42601.91612780194	31.37652297117387	high	3.71484524843028	18	CheckV-042331	61.71	39.99	24.373972263598734	33.4131250340067	11	1.0
contig_1239	36142	NA	88165.49059768872	40.993363452057366	high	2.88974669293024	6	CheckV-018477	55.77	27.08	32.21150523365914	59.99571034686766	20	1.0
contig_124	11045	NA	49068.8692090797	22.509179807950893	medium	9.79743143261113	38	CheckV-033028	69.33	16.06	15.45599662162162	34.16126689189189	2	1.0
contig_1240	29943	NA	42628.0	70.24256357323824	low	79.4119425740495	1	CheckV-061849	97.99	23.86	61.76947531512654	80.52021927370357	11	1.0
contig_1241	5123	NA	73718.97332296165	6.94936428042238	low	10.4596183917162	32	CheckV-006320	63.56	20.53	NA	NA	0	1.0
contig_1242	29633	NA	61691.00000000001	48.034559336045774	high	3.87256069827381	1	CheckV-058522	91.55	31.37	26.452444935180836	52.154588619338014	8	1.0
contig_1243	10916	NA	61527.35898826725	17.741700894526595	high	3.7708804233971	37	CheckV-040509	77.64	32.51	15.518173913043476	26.750391304347822	2	1.0
contig_1244	3520	NA	41074.413893075616	8.569811876471855	high	2.87427072739924	345	CheckV-061719	85.4	43.93	5.617529215358932	10.561736227045074	2	1.0
contig_1245	22094	NA	33424.0	66.10220201053136	medium	7.17609750786514	1	CheckV-007321	57.16	19.84	28.34986918441788	63.840354371524974	5	1.0
contig_1246	19963	NA	46658.66401194441	42.78519418149126	low	16.0886513846799	103	CheckV-006535	49.0	8.36	26.13	60.059999999999995	1	1.01
contig_1247	11684	NA	33198.92910462781	35.1939062949211	medium	7.69849888214628	21	CheckV-032359	51.17	85.14	21.600085926596677	34.590271008420295	10	1.0
contig_1248	10564	NA	36390.51714448671	29.02954074012241	high	3.03661804108366	3	CheckV-061590	74.98	51.88	16.859941729964717	37.077024755745086	12	1.0
contig_1249	10522	NA	49349.7536779998	21.32128170011662	low	26.9204150716114	26	CheckV-001515	38.4	11.99	15.85986440677966	27.265694915254237	2	1.0
contig_125	6372	NA	46493.62755066485	13.705103980231117	low	16.0736975857687	119	CheckV-041906	44.63	20.87	9.083845224072721	18.608696059520657	5	1.03
contig_1250	5671	NA	43574.8231358301	13.01439591004772	medium	6.29168364601544	17	CheckV-040192	39.05	70.27	2.32	17.2	1	1.0
contig_1251	1683	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.25
contig_1252	28085	NA	45853.409814479965	61.249534360978075	high	3.41075496257729	3	CheckV-061445	62.84	30.34	48.055186494364335	71.83747571138025	18	1.0
contig_1253	4788	NA	54619.62990302959	8.766079170621447	high	3.50196771801745	6	CheckV-017093	83.4	47.59	6.676135632151313	13.025286903259651	3	1.0
contig_1254	19106	NA	37305.67819397072	51.2147236692989	high	2.93397437213368	2	CheckV-040939	67.26	47.56	27.77382952799358	53.26178954415765	17	1.0
contig_1257	36821	NA	44103.82545781419	83.48708897195256	low	22.9413956459254	37	CheckV-039963	46.79	11.87	57.49820137449997	98.1155901061742	16	1.0
contig_1262	32671	NA	44918.28256035897	72.73430357916806	low	23.4841469330158	57	CheckV-042078	49.32	7.35	50.763890987489575	89.82798772841163	17	1.0
contig_1263	7129	NA	58414.22046485469	12.204220039689156	low	10.4596183917162	20	CheckV-056410	64.82	20.01	NA	NA	0	1.0
contig_1264	2496	NA	47734.0	5.228977248921105	low	12.9948120840075	1	CheckV-003358	48.6	21.08	1.07	5.83	1	1.02
contig_1265	34995	NA	61303.914757842955	57.08444581106118	low	18.7775133222402	13	CheckV-013443	69.66	11.11	46.384438620518445	86.31381650215327	9	1.0
contig_1266	34121	NA	33900.072058449805	100.0	low	14.1695212703127	5	CheckV-010973	56.42	12.27	62.12017182079772	99.99999999999999	6	1.0
contig_1267	3627	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_1268	14593	NA	14332.17275854731	100.0	low	18.2447178718414	23	CheckV-062355	58.67	10.7	16.518451143451145	73.08014553014553	2	1.0
contig_1269	3951	NA	35901.10996981371	11.005230766742507	high	3.74055437805018	45	CheckV-058150	68.67	58.54	2.95719298245614	12.604561403508772	2	1.0
contig_1270	5605	NA	35463.287398320856	15.80507733827685	high	3.59387057656267	82	CheckV-040938	72.97	51.0	4.346807661612131	18.003455706304866	2	1.0
contig_1271	14284	NA	14429.354939055567	98.9926442334429	high	3.62050287929757	69	CheckV-015361	97.41	36.83	19.685857155655167	91.98166986908407	4	1.0
contig_1272	14845	NA	14810.24020532951	100.0	medium	5.6484015605893	2	CheckV-018782	79.37	18.93	18.329438290563147	79.37336036655306	4	1.0
contig_1273	12799	NA	48185.46226284832	26.561953333937844	low	23.5973739108457	9	CheckV-008694	43.76	7.95	17.86668977234714	43.273213521243974	5	1.0
contig_1274	13726	NA	50400.7542794315	27.23371940804776	medium	8.27926800380119	14	CheckV-015842	49.53	25.61	17.944665547749953	48.63504911800623	6	1.0
contig_1275	22860	NA	60874.0	37.55297828301081	low	13.6499940552004	1	CheckV-001699	42.47	16.74	33.19158794875945	63.29562924596321	7	1.0
contig_1278	2245	NA	51116.31072209168	4.39194450516114	medium	9.51279933938893	117	CheckV-061875	32.59	100.0	1.1667965653896961	6.840752972258917	2	1.01
contig_1279	4100	NA	37150.956402386306	11.036055049545498	high	2.87769784391304	2	CheckV-015111	82.47	46.66	5.905267837890726	11.256757518365264	4	1.0
contig_1280	15384	NA	14460.581279241755	100.0	high	3.25734811929254	16	CheckV-061747	96.4	33.7	28.10390243902439	34.167804878048784	2	1.0
contig_1281	20802	NA	85267.28109280138	24.396227642534964	high	3.51913143523066	2	CheckV-018477	61.43	24.07	17.31877169129606	30.044759241655413	9	1.0
contig_1282	15884	NA	15659.057394702639	100.0	medium	6.39987964495261	21	CheckV-013306	52.43	45.1	28.308349231246236	41.42747797698298	3	1.0
contig_1285	6258	NA	33298.299142662734	18.793752717483613	medium	5.46581517655898	18	CheckV-012774	56.82	44.1	10.149051230555264	22.123349473205664	5	1.0
contig_1286	2321	NA	48991.24427013249	4.737581244522499	medium	7.80727581216628	15	CheckV-016207	59.57	43.84	1.53	6.95	1	1.0
contig_1289	56757	NA	53743.80860531974	100.0	low	34.0128276133136	27	CheckV-013341	49.27	6.24	47.16400346530221	100.0	4	1.0
contig_1290	28705	NA	29740.902475783318	96.51690974533538	high	4.7243123226841	8	CheckV-061978	60.56	52.06	35.67641370817963	85.04999651901805	7	1.0
contig_1291	16084	NA	49671.68705336459	32.380619532250265	medium	5.6581529369062	48	CheckV-001803	56.76	35.12	25.0144792279012	45.88179583903009	14	1.0
contig_1292	2994	NA	36873.96250647062	8.119550480842992	high	2.87283640536197	42	CheckV-007618	74.79	69.86	3.481591639871383	9.429163987138264	2	1.0
contig_1293	15853	NA	37209.14880411506	42.60511328398562	high	3.60501032371663	4	CheckV-040938	66.88	19.62	18.92782551403981	48.306375429789476	7	1.0
contig_1294	2360	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_1295	4079	NA	50634.485141828	8.05577461402966	low	16.0458909824481	6	CheckV-000594	35.7	30.48	5.581495327102804	11.78556074766355	2	1.0
contig_1296	7781	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_1297	44160	NA	65626.48557067885	67.28990531184283	low	34.5701557787554	29	CheckV-016509	46.57	4.8	39.62298481143823	94.90899736567387	6	1.0
contig_1298	40164	NA	39138.53204633666	100.0	medium	5.44882070071994	15	CheckV-010358	59.68	7.85	38.09525433332306	91.06933915412257	10	1.0
contig_1299	5459	NA	42926.05020393474	12.71721943683421	low	19.4362889019378	5	CheckV-057009	34.8	20.74	4.96	16.26	1	1.0
contig_13	6690	NA	42418.23240560699	15.771519982326497	low	14.8948266060262	7	CheckV-019955	52.4	19.62	NA	NA	0	1.0
contig_130	16647	NA	55182.96231230014	30.16691982896581	medium	8.24118776929866	13	CheckV-019180	78.35	15.25	22.026500161486464	46.22438250162315	7	1.0
contig_1301	15224	NA	82968.12474810479	18.349215492360223	medium	9.52095613801761	4	CheckV-015392	42.51	21.49	15.846996261725263	43.501549723657	3	1.01
contig_1302	13853	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_1303	14427	NA	14898.585247918256	96.83469779129432	medium	7.72496529642426	14	CheckV-018503	60.13	18.75	22.003321325133204	72.68992357429609	4	1.0
contig_1306	4174	NA	NA	NA	NA	NA	0	NA	NA	NA	8.851092043681748	12.834664586583465	2	1.0
contig_1307	23947	NA	36593.57425058759	65.44045092729765	medium	7.58056493993685	5	CheckV-019457	71.56	14.96	28.747761506276152	69.25003233168505	4	1.0
contig_131	2821	NA	36286.51712435039	7.774237440128811	medium	9.39265536723164	133	CheckV-017681	44.46	58.19	3.7	7.88	1	1.0
contig_1310	3604	NA	34895.178854840684	10.32807430216123	high	4.22279937397295	4	CheckV-040938	64.71	48.53	2.089063421828908	10.37617256637168	2	1.0
contig_1311	16921	NA	325643.89352728525	5.1961668363304385	medium	8.09634270615345	3	CheckV-000484	51.19	25.6	NA	NA	0	1.0
contig_1312	36721	NA	35837.97170187135	100.0	low	27.972664243474	9	CheckV-016978	70.87	11.88	47.950145384617194	99.94846544564551	8	1.0
contig_1315	8990	NA	50116.57487244122	17.938177185655086	medium	7.2083649230396	34	CheckV-016840	64.28	22.02	14.326962305986699	25.292727272727273	2	1.0
contig_1317	15257	NA	362532.0	4.2084560811183565	medium	6.39987964495261	1	CheckV-000484	49.42	45.92	5.907263736263736	33.4593956043956	2	1.01
contig_1318	11229	NA	68631.27737681472	16.361344898693993	low	14.6579797588075	473	CheckV-017926	48.72	15.17	6.27	32.71	1	1.0
contig_1319	5719	NA	NA	NA	NA	NA	0	NA	NA	NA	4.09	16.6	1	1.0
contig_132	37964	NA	37809.861797880025	100.0	low	13.7450815046115	3	CheckV-006754	45.46	15.06	58.31289014831661	100.0	10	1.0
contig_1320	9585	NA	15450.9113804609	62.03517555683553	high	3.34813992226541	5	CheckV-013255	94.66	30.48	5.82	24.62	1	1.0
contig_1321	27424	NA	40116.89443025603	68.36022675602953	low	16.0886513846799	90	CheckV-059982	51.22	8.43	46.277571847699825	74.9724844958321	9	1.0
contig_1322	32879	NA	38480.37629055979	85.44355115380213	low	14.353007412968	328	CheckV-015278	33.12	15.24	60.28366287046918	94.02858605249668	13	1.0
contig_1323	35894	NA	38948.79632581923	92.15689157563465	medium	5.44882070071994	48	CheckV-015496	57.62	9.68	71.3162047268442	97.7809750498587	9	1.0
contig_1326	34454	NA	30554.71363794593	100.0	high	3.34681256916013	10	CheckV-061978	63.09	40.2	38.0490972909343	95.4657124811192	7	1.0
contig_1327	37419	NA	61582.6168681013	60.76227660176353	high	4.17109304983207	139	CheckV-019198	75.04	15.31	50.764870637880406	86.56977083333751	8	1.0
contig_1329	36267	NA	36108.78216554362	100.0	medium	7.35080622818197	13	CheckV-040228	37.05	26.37	71.05359374999999	99.42670883685801	6	1.04
contig_133	53613	NA	43485.92219969674	100.0	high	2.14930403971695	9	CheckV-033101	63.99	36.04	86.07749099637324	98.63668774723993	20	1.04
contig_1330	32178	NA	38582.09201652115	83.40138732296096	low	16.0886513846799	2	CheckV-012684	51.07	10.36	58.304211022510856	96.1282445064678	6	1.0
contig_1331	14555	NA	14419.743487541544	100.0	medium	8.19351450259302	72	CheckV-061490	71.98	19.28	19.83069737221739	92.00463531101057	3	1.0
contig_1332	5371	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_1333	42611	NA	60589.36464973663	70.32752405695547	low	34.9257320695997	160	CheckV-012881	36.25	5.92	73.2	100.0	1	1.01
contig_1334	2373	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_1335	5650	NA	60443.76292723466	9.347531864953153	medium	6.92502645511634	11	CheckV-056785	53.2	35.29	8.02	13.23	1	1.0
contig_1336	23295	NA	77929.56799084246	29.89237666855462	low	16.7308326916731	9	CheckV-008576	28.9	13.14	39.61172560009892	65.58494735850503	5	1.0
contig_1338	2648	NA	48673.18922601524	5.440366744213004	low	10.7907508297973	3	CheckV-062229	46.5	31.06	4.74	7.68	1	1.0
contig_134	6006	NA	46957.793496341495	12.790209149132892	low	15.4714335542146	82	CheckV-018912	58.0	15.25	NA	NA	0	1.0
contig_1341	13145	NA	38064.906997732054	34.53311997001121	medium	8.12710242975227	97	CheckV-031192	39.97	43.88	24.50613419035815	35.52937270423821	10	1.0
contig_1342	17432	NA	38003.53981732428	45.86941133323969	medium	7.01038529458646	16	CheckV-032698	48.77	33.04	30.418901093276595	48.25267358119676	11	1.0
contig_1343	19121	NA	46394.02847592202	41.214355873242575	low	13.3626373626374	9	CheckV-020819	31.83	18.46	28.91	58.37	1	1.0
contig_1344	11964	NA	15072.558613684552	79.37603897680481	high	4.02098899218616	22	CheckV-061783	84.21	32.79	16.21	76.9	1	1.0
contig_1345	5187	NA	46441.40821985651	11.168911966330608	medium	8.30341430665155	127	CheckV-057401	49.44	50.11	7.38	13.39	1	1.0
contig_1346	3795	NA	173811.9859381428	2.183393728295922	low	11.9081075052972	4	CheckV-061326	54.3	18.08	1.71	5.05	1	1.0
contig_1347	4142	NA	43136.31192363696	9.602118992769872	low	25.7555927270877	2	CheckV-021539	31.4	16.52	NA	NA	0	1.0
contig_1348	6704	NA	35655.157916297365	18.80232872825313	medium	5.26256167180909	4	CheckV-062400	95.16	24.07	2.8	18.33	1	1.0
contig_1349	15849	NA	14545.171422313231	100.0	high	3.34439622159816	15	CheckV-019003	64.88	32.93	63.014720731059676	81.39362916258443	6	1.0
contig_1350	9250	NA	35015.28092428857	26.417037807009795	medium	6.69482335483135	10	CheckV-057286	89.59	27.35	18.84939409790679	27.476626894827007	5	1.0
contig_1351	16800	NA	15542.167690424225	100.0	high	2.9270941310035	14	CheckV-018958	71.55	37.09	20.741341060583448	84.4966161997438	4	1.0
contig_1352	2947	NA	NA	NA	NA	NA	0	NA	NA	NA	4.2	7.61	1	1.0
contig_1353	13301	NA	36949.544797146686	35.99773711157364	low	21.9140409228202	80	CheckV-018788	87.77	14.47	13.772984409799555	38.857104677060136	3	1.0
contig_1354	10310	NA	58345.43529202912	17.670619729541215	medium	7.72496529642426	3	CheckV-019080	61.39	20.29	NA	NA	0	1.0
contig_1355	4834	NA	34106.66557897391	14.173182625568845	high	2.07253886010363	4	CheckV-032352	80.5	85.7	6.307763238917394	14.96584210359018	4	1.0
contig_1356	38955	NA	35920.50211929515	100.0	high	2.31851246252856	36	CheckV-061586	63.53	30.41	55.80364589403932	100.0	6	1.0
contig_1357	5349	NA	37109.52024352336	14.41409095266746	low	10.5109807662868	10	CheckV-019105	85.6	15.89	9.383289510162413	14.454997050279271	4	1.0
contig_1358	15745	NA	14961.923390412181	100.0	high	4.61103509787602	8	CheckV-020083	68.43	19.36	19.630855539971947	43.29093969144459	2	1.0
contig_1359	10714	NA	32744.85703874904	32.719642010717756	high	3.8744168720776	2	CheckV-061597	90.96	35.67	26.547374100719423	36.9286690647482	2	1.0
contig_136	2942	NA	28729.644196592715	10.240293892497688	low	16.7547169811321	4	CheckV-017577	35.9	30.67	NA	NA	0	1.0
contig_1360	15027	NA	14765.733960261527	100.0	high	3.70041314621697	17	CheckV-018720	75.64	27.08	27.56681188118812	36.81803960396039	2	1.0
contig_1361	6870	NA	37615.97334368729	18.26351783384843	medium	8.30341430665155	3	CheckV-040938	51.45	52.39	NA	NA	0	1.0
contig_1362	2721	NA	65938.01425885418	4.126602886944875	low	10.0451710045171	85	CheckV-052141	39.19	76.57	1.8900000000000001	7.15	1	1.0
contig_1363	23352	NA	38541.0	60.59002101657975	low	18.7775133222402	1	CheckV-028083	68.78	10.99	36.274913256546874	67.77561677152816	7	1.0
contig_1364	2495	NA	37072.39952196629	6.730074212006839	medium	7.80727581216628	21	CheckV-016586	60.15	42.88	2.620681904031788	7.80235672906246	3	1.0
contig_1365	3294	NA	38184.22294483781	8.626599537611702	medium	6.29946185501741	23	CheckV-017199	77.6	9.52	7.264115226337449	8.567379972565158	2	1.0
contig_1366	16007	NA	15909.623022001457	100.0	medium	6.33423747345403	30	CheckV-018872	92.55	27.13	20.8200240885001	68.93627548506491	5	1.0
contig_1367	7055	NA	33424.0	21.107587362374343	high	1.33008477736618	1	CheckV-007321	93.47	88.14	8.722734583291299	21.735217253455158	3	1.0
contig_1368	5506	NA	40363.31823568137	13.64109850396955	low	20.0646854213706	4	CheckV-004117	64.0	10.96	10.57747433264887	17.973860369609856	2	1.0
contig_1369	10506	NA	44552.95811670255	23.58092581076313	high	4.01951099036799	76	CheckV-032325	58.76	59.73	19.361876366924434	26.369300614302247	7	1.0
contig_137	1084	NA	42032.0	2.578987438142368	low	11.0823071937784	1	CheckV-033411	40.4	67.65	NA	NA	0	1.0
contig_1370	2943	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_1371	7613	NA	110004.81439056722	6.9206061954437565	low	26.9204150716114	25	CheckV-003360	38.5	12.25	4.120525862068965	20.057357758620693	2	1.0
contig_1374	34580	NA	34340.571533808004	100.0	high	3.20422527847637	7	CheckV-018885	80.11	38.53	65.61813932178879	97.05325344325284	17	1.0
contig_1378	32739	NA	34520.63683124316	94.8389224684561	high	3.87256069827381	7	CheckV-009252	90.9	27.89	64.73762823049546	96.52268470561984	9	1.0
contig_1379	9923	NA	44275.23133078406	22.412079399121406	low	15.7472323702244	3	CheckV-012247	40.41	21.87	NA	NA	0	1.0
contig_138	31528	NA	49114.0122586281	64.19349295670976	low	24.0809313623841	43	CheckV-005857	31.52	7.69	42.77130858322957	92.98344238428302	16	1.0
contig_1380	3640	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_1381	4261	NA	33938.0	12.555247804820555	low	16.7746825248758	1	CheckV-057602	33.8	25.03	6.37	13.98	1	1.0
contig_1382	15559	NA	14961.7767917048	100.0	high	3.72516476874814	39	CheckV-061693	61.19	35.41	24.321577856565607	73.56175923512083	3	1.0
contig_1383	5387	NA	73676.81690570079	7.31166223819745	medium	5.51537070524412	28	CheckV-032444	55.41	39.55	6.057829007895052	10.009623641073699	4	1.0
contig_1384	14490	NA	14846.008998553672	97.60198853046394	low	44.9894484686021	9	CheckV-019177	82.96	15.2	20.065518333377852	68.40783611766902	5	1.0
contig_1385	22725	NA	14836.05901874149	100.0	high	2.8861233883944	73	CheckV-061688	62.63	42.81	26.901202093964688	77.84484838897475	6	1.0
contig_1386	10337	NA	60428.963340102026	17.10603563033512	low	18.2447178718414	8	CheckV-039677	61.05	11.93	8.26	32.37	1	1.0
contig_1388	12957	NA	39148.37005869362	33.09716338272597	low	11.4453806865935	44	CheckV-010186	33.5	36.26	19.42	41.4	1	1.0
contig_1389	2382	NA	568286.8760943661	0.4191544975260805	low	19.7445197918309	48	CheckV-029024	41.7	22.22	1.28	5.38	1	1.0
contig_139	26146	NA	27435.0	95.30162201567342	medium	7.17609750786514	1	CheckV-061475	55.45	20.51	35.80296248825806	82.24399456399897	11	1.0
contig_1391	14845	NA	55296.245093009726	26.846307511532334	high	2.49623412954594	86	CheckV-032575	67.71	69.45	20.137390309854613	38.851922559088884	10	1.0
contig_1392	2301	NA	190166.28905289053	1.2099936384413685	low	19.4474773902474	5	CheckV-024700	35.4	25.85	1.22	5.16	1	1.12
contig_1393	38768	NA	36506.62658873106	100.0	high	3.3811723832475	3	CheckV-032712	54.19	19.62	36.10949964265294	100.0	6	1.01
contig_1394	46587	NA	67594.17629311573	68.92161803700351	high	2.88974669293024	18	CheckV-007446	55.86	27.15	86.77366163745837	100.00000000000001	15	1.0
contig_1395	5709	NA	56209.3407865259	10.156674887332107	low	10.6438896189225	330	CheckV-015991	52.45	29.08	NA	NA	0	1.0
contig_1396	33427	NA	34374.0	97.2450107639495	high	2.9270941310035	2	CheckV-061905	70.87	34.42	50.29133980114558	97.57707323348663	14	1.0
contig_1397	3934	NA	37351.128691004094	10.532479573897032	high	2.07253886010363	5	CheckV-015111	82.17	83.9	2.717407981428024	11.058001878887922	5	1.0
contig_1398	12061	NA	12015.081136107523	100.0	high	4.73066107956112	17	CheckV-017274	59.62	32.28	11.904426025467426	44.47669306416096	3	1.01
contig_1399	3456	NA	56396.480764322056	6.128041950777821	high	2.76533592989289	87	CheckV-010183	76.05	77.35	4.51	10.0	1	1.0
contig_14	4698	NA	39103.0	12.014423445771424	low	20.0646854213706	1	CheckV-007519	63.6	9.45	NA	NA	0	1.0
contig_140	29706	NA	41852.11886014388	70.97848522142394	low	13.6499940552004	10	CheckV-003151	42.1	14.32	35.01453832400473	92.93590469450497	10	1.0
contig_1402	8989	NA	49876.03279645283	18.02268443579838	medium	9.64299623523303	101	CheckV-000650	75.2	16.44	9.287336697267158	21.909027180019926	3	1.0
contig_1403	3598	NA	49918.76663420966	7.207710131071761	low	19.6393904741643	2	CheckV-001386	49.2	7.39	3.19	8.27	1	1.0
contig_1406	2499	NA	52031.42544853346	4.802866687694093	low	18.8068221050936	4	CheckV-020491	38.7	23.65	2.82	7.19	1	1.02
contig_1407	14835	NA	14733.386880003283	100.0	medium	5.55490348808673	56	CheckV-004166	56.5	50.38	21.68917355371901	62.56876033057851	2	1.0
contig_1408	14045	NA	33424.0	42.02070368597415	high	2.88652064478124	1	CheckV-007321	88.51	60.47	NA	NA	0	1.0
contig_1409	2740	NA	56629.96403027415	4.838427936375179	medium	6.3231850117096	11	CheckV-056785	57.4	58.74	3.9	7.07	1	1.0
contig_1410	2351	NA	97007.36665245028	2.4235272857400227	medium	6.29534285045635	7	CheckV-058056	53.0	56.89	1.5069977426636567	6.678449962377727	2	1.0
contig_1411	2881	NA	49995.16350191373	5.762557411957899	medium	7.90591497421755	16	CheckV-004018	49.5	39.62	NA	NA	0	1.0
contig_1415	11539	NA	40258.48809228991	28.66227855737555	low	23.7881428775411	6	CheckV-007113	50.0	5.93	8.90937142857143	33.17988571428572	2	1.0
contig_1416	17481	NA	38790.981290485724	45.064598570203145	medium	5.6581529369062	24	CheckV-014885	54.09	36.98	16.856816444641872	43.66906072026174	9	1.0
contig_1417	14512	NA	16309.10822543527	88.98095346113072	high	4.27394735326306	6	CheckV-061509	72.75	23.02	19.67	93.28	1	1.0
contig_1418	5117	NA	337303.2056100873	1.5170327215671655	low	10.3521671826625	16	CheckV-000484	52.2	34.76	NA	NA	0	1.13
contig_1419	5987	NA	368010.0	1.6268579658161464	low	25.0788091068301	1	CheckV-004343	31.0	12.01	2.4536641903863967	6.411476990100297	3	1.0
contig_1420	35652	NA	34447.354570554104	100.0	low	24.8971882831011	4	CheckV-020009	91.72	15.92	53.50452213734801	98.86125280481485	7	1.0
contig_1421	8425	NA	44304.569856339906	19.016097046689637	medium	8.47654632777342	41	CheckV-012554	46.96	37.03	12.696747424931885	22.216471322712817	4	1.0
contig_1422	12685	NA	40029.0	31.689525094306628	high	3.57533966285403	1	CheckV-010186	66.68	27.98	17.649931113662458	34.12102181400689	2	1.0
contig_1423	39584	NA	37901.45150308941	100.0	low	35.129489060407	4	CheckV-013341	80.1	15.77	70.9566347313413	99.17388717673857	3	1.0
contig_1424	15363	NA	14483.326018379568	100.0	high	2.78868282117233	44	CheckV-061493	76.68	38.02	26.531285527939335	43.582607918318196	6	1.0
contig_1426	2711	NA	NA	NA	NA	NA	0	NA	NA	NA	4.02	7.48	1	1.0
contig_1427	3497	NA	8283.225812160901	42.21785182852227	medium	9.38815150534153	217	CheckV-028790	47.4	37.44	52.86753018660812	99.11251920965971	2	1.01
contig_1429	9609	NA	15685.305883984603	61.26115787012619	high	3.89274308996807	33	CheckV-061729	78.15	25.98	12.235851063829788	27.379202127659575	2	1.0
contig_1430	8840	NA	15505.77608734148	57.01101286517835	high	3.31887596654067	26	CheckV-061729	79.44	40.59	11.807435682435683	24.763393523393525	3	1.0
contig_1431	4097	NA	60608.46618249686	6.759781690669437	medium	7.02632877950927	3	CheckV-003076	57.61	32.48	5.824543478260869	10.039804347826086	2	1.0
contig_1432	12315	NA	46272.13553184902	26.61428926599597	low	18.2447178718414	17	CheckV-016505	58.1	9.68	15.312183843768858	36.081437717730175	4	1.01
contig_1433	16900	NA	17598.0	96.03364018638482	medium	9.11203640941222	1	CheckV-019387	36.3	25.83	23.444683689298447	62.93486403468219	4	1.0
contig_1434	4271	2493	181555.1418726814	1.3731365436888912	medium	6.64055213579556	108	CheckV-015755	46.12	66.44	1.12	3.32	1	1.0
contig_1435	13799	NA	55358.27968878463	24.926713903639648	low	32.2053514324399	22	CheckV-017684	96.47	21.56	20.218235026949152	37.58376368861158	5	1.0
contig_1436	3531	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_1437	16929	NA	33061.83150900534	51.20405987003141	medium	6.51364510453746	22	CheckV-032359	51.35	40.49	28.621442376947634	48.05180940664871	13	1.0
contig_1438	14529	NA	14521.099000625009	100.0	high	3.01418439716312	16	CheckV-062303	86.0	39.78	25.158480126984582	41.464911959821166	5	1.0
contig_1439	34481	NA	38245.18360445703	90.1577577888308	medium	7.7631262437403	90	CheckV-031134	61.96	13.51	54.11876226864699	98.01303708884844	6	1.03
