#seq_name	length	coverage	circular	repeat	mult	telomere	alt_group	graph_path
contig_1006	43281	8	N	N	2	both	*	1006
contig_1007	36203	5	N	N	1	both	*	1007
contig_1008	2223	5	N	N	1	both	*	1008
contig_1009	2590	3	N	N	1	both	*	1009
contig_1010	15534	3	N	N	1	both	*	1010
contig_1011	7160	3	N	N	1	both	*	1011
contig_1012	5281	4	N	N	1	both	*	1012
contig_1013	3363	3	N	N	1	both	*	1013
contig_1015	9296	10	N	N	2	both	*	1015
contig_1016	5538	3	N	N	1	both	*	1014,1016
contig_1017	5678	5	N	N	1	both	*	1014,1017
contig_1019	28508	6	Y	N	1	none	*	1019
contig_1020	11901	6	N	N	1	both	*	1020
contig_1021	14518	15	N	N	3	both	*	1021
contig_1022	7126	6	N	N	1	both	*	1022
contig_1023	2669	3	N	N	1	both	*	1023
contig_1024	14224	7	N	N	1	both	*	1024
contig_1025	2294	3	N	N	1	both	*	1025
contig_1026	16842	5	N	N	1	both	*	1026
contig_1027	6528	3	N	N	1	both	*	1027
contig_1028	23026	3	N	N	1	both	*	1028
contig_1029	7918	4	N	N	1	both	*	1029
contig_1030	2824	3	N	N	1	both	*	1030
contig_1031	17689	3	N	N	1	both	*	1031
contig_1032	12138	4	N	N	1	both	*	1032
contig_1033	15718	5	N	N	1	both	*	1033
contig_1034	18257	3	N	N	1	both	*	1034
contig_1035	4372	3	N	N	1	both	*	1035
contig_1036	6633	4	N	N	1	both	*	1036
contig_1037	37662	6	N	N	1	both	*	1037
contig_1040	13842	4	N	N	1	both	*	1040
contig_1041	2312	4	N	N	1	both	*	1041
contig_1042	35558	4	N	N	1	both	*	1042
contig_1045	3199	3	N	N	1	both	*	1045
contig_1046	12643	8	N	N	2	both	*	1046
contig_1047	3487	11	N	N	2	both	*	1047
contig_1048	12789	7	N	N	1	both	*	1048
contig_1049	2289	3	N	N	1	both	*	1049
contig_1050	4847	3	N	N	1	both	*	1050
contig_1051	8474	3	N	N	1	both	*	1051
contig_1052	11696	3	N	N	1	both	*	1052
contig_1054	47338	3	N	N	1	both	*	-1053,1054
contig_1055	11061	3	N	N	1	both	*	1055
contig_1056	3605	3	N	N	1	both	*	1056
contig_1057	34012	3	N	N	1	both	*	1057
contig_1058	16938	3	N	N	1	both	*	1058
contig_1059	10682	3	N	N	1	both	*	1059
contig_1062	48671	3	N	N	1	both	*	1062
contig_1063	2289	3	N	N	1	both	*	1063
contig_1064	10553	3	N	N	1	both	*	1064
contig_1065	9990	3	N	N	1	both	*	1065
contig_1066	5119	8	N	N	2	both	*	1066
contig_1067	7287	3	N	N	1	both	*	1067
contig_1068	2237	3	N	N	1	both	*	1068
contig_1069	11823	3	N	N	1	both	*	1069
contig_1074	1983	3	N	N	1	both	*	1074
contig_1075	1059	4	N	N	1	both	*	1075
contig_1076	2193	6	N	N	1	both	*	1076
contig_1079	14399	3	N	N	1	both	*	1079
contig_1080	13401	7	N	N	1	both	*	1080
contig_1081	19695	11	N	N	2	left	*	-1533,1081,1226
contig_1082	15632	8	N	N	2	both	*	1082
contig_1083	10918	9	N	N	2	both	*	1083
contig_1084	11023	6	N	N	1	both	*	1084
contig_1085	2571	4	N	N	1	both	*	1085
contig_1086	8936	4	N	N	1	both	*	1086
contig_1087	15610	5	N	N	1	both	*	1087
contig_1088	15220	3	N	N	1	both	*	1088
contig_1089	10964	9	N	N	2	right	*	1089
contig_1095	22845	4	N	N	1	both	*	1095
contig_1096	63955	3	N	N	1	both	*	1096
contig_1097	13961	3	N	N	1	both	*	1097
contig_1098	7372	4	N	N	1	both	*	1098
contig_1099	11529	3	N	N	1	both	*	1099
contig_1100	2742	3	N	N	1	both	*	1100
contig_1101	31121	3	N	N	1	both	*	1101
contig_1102	6049	3	N	N	1	both	*	1102
contig_1103	7365	3	N	N	1	both	*	1103
contig_1104	15106	3	N	N	1	both	*	1104
contig_1105	4598	9	N	N	2	both	*	1105
contig_1106	4845	17	N	N	3	both	*	1106
contig_1107	35797	7	N	N	1	both	*	1107
contig_1110	9940	5	N	N	1	both	*	1110
contig_1113	2375	3	N	N	1	both	*	1113
contig_1114	6047	3	N	N	1	both	*	1114
contig_1115	12964	3	N	N	1	both	*	1115
contig_1117	4556	3	N	N	1	both	*	1117
contig_1118	21296	3	N	N	1	both	*	1118
contig_1119	27753	6	N	N	1	both	*	1119
contig_1120	1225	3	N	N	1	both	*	1120
contig_1129	6465	3	N	N	1	both	*	1129
contig_1130	4178	3	N	N	1	both	*	1130
contig_1131	50009	7	N	N	1	both	*	1131
contig_1132	2598	3	N	N	1	both	*	1132
contig_1133	2593	4	N	N	1	both	*	1133
contig_1134	22978	3	N	N	1	both	*	1134
contig_1135	3137	3	N	N	1	both	*	1135
contig_1136	37144	14	Y	N	3	none	*	1136
contig_1137	4189	7	N	N	1	both	*	1137
contig_1138	1234	18	N	N	4	both	*	1138
contig_1139	6799	11	N	N	2	both	*	1139
contig_1140	8320	9	N	N	2	both	*	1140
contig_1141	8439	8	N	N	2	both	*	1141
contig_1142	3393	3	N	N	1	both	*	1142
contig_1143	3039	3	N	N	1	both	*	1143
contig_1144	7333	6	N	N	1	both	*	1144
contig_1145	4589	6	N	N	1	both	*	1145
contig_1146	5029	3	N	N	1	both	*	1146
contig_1147	2224	3	N	N	1	both	*	1147
contig_1148	15295	4	N	N	1	both	*	1148
contig_1151	14994	5	N	N	1	both	*	1151
contig_1152	2978	3	N	N	1	both	*	1152
contig_1153	13524	5	N	N	1	both	*	1153
contig_1154	11717	3	N	N	1	both	*	1154
contig_1155	27704	4	Y	N	1	none	*	1155
contig_1156	9772	3	N	N	1	both	*	1156
contig_1157	48407	4	N	N	1	both	*	1157
contig_1158	3141	3	N	N	1	both	*	1158
contig_1159	40908	3	N	N	1	both	*	1159
contig_1160	29214	4	Y	N	1	none	*	1160
contig_1161	13523	3	N	N	1	both	*	1161
contig_1162	11686	3	N	N	1	both	*	1162
contig_1163	17971	4	N	N	1	both	*	1163
contig_1164	11812	3	N	N	1	both	*	1164
contig_1165	25853	3	N	N	1	both	*	1165
contig_1166	16136	3	N	N	1	both	*	1166
contig_1169	39152	3	N	N	1	both	*	1169
contig_1170	35342	3	N	N	1	both	*	1170
contig_1171	2451	3	N	N	1	both	*	1171
contig_1172	4475	3	N	N	1	both	*	1172
contig_1175	15866	7	N	N	1	both	*	1175
contig_1176	6102	5	N	N	1	both	*	1176
contig_1177	42209	6	N	N	1	both	*	1177
contig_1184	31708	66	N	N	13	both	*	1184
contig_1185	2486	3	N	N	1	both	*	1185
contig_1189	6677	23	N	N	5	both	*	1189
contig_1191	13343	3	N	N	1	both	*	1191
contig_1192	3076	3	N	N	1	both	*	1192
contig_1193	4266	30	N	N	6	both	*	1193
contig_1194	3015	121	N	N	24	both	*	1194
contig_1195	3261	19	N	N	4	both	*	1195
contig_1196	5901	3	N	N	1	both	*	1196
contig_1197	4103	6	N	N	1	both	*	1197
contig_1198	28436	4	N	N	1	both	*	1198
contig_1199	15034	4	N	N	1	both	*	1199
contig_1200	3195	5	N	N	1	both	*	1200
contig_1201	14925	3	N	N	1	both	*	1201
contig_1204	8006	4	N	N	1	both	*	1204
contig_1205	51013	3	N	N	1	both	*	1205
contig_1206	18060	3	N	N	1	both	*	1206
contig_1207	14073	4	N	N	1	both	*	1207
contig_1208	4054	4	N	N	1	both	*	1208
contig_1209	3522	3	N	N	1	both	*	1209
contig_1210	19987	3	N	N	1	both	*	1210
contig_1211	2694	3	N	N	1	both	*	1211
contig_1212	12406	15	N	N	3	both	*	1212
contig_1213	1409	37	N	N	7	both	*	1213
contig_1214	13255	18	N	N	4	both	*	1214
contig_1215	14083	5	N	N	1	both	*	1215
contig_1218	32667	10	N	N	2	both	*	1218
contig_1219	2827	5	N	N	1	both	*	1219
contig_1220	3227	5	N	N	1	both	*	1220
contig_1221	9385	4	N	N	1	both	*	1221
contig_1222	4295	4	N	N	1	both	*	1222
contig_1223	44784	3	N	N	1	both	*	1223
contig_1224	2494	3	N	N	1	both	*	1224
contig_1225	19106	3	N	N	1	both	*	1225
contig_1227	3410	12	N	N	2	both	*	1227
contig_1228	9531	5	N	N	1	both	*	1228
contig_1229	10708	6	N	N	1	both	*	1229
contig_1235	20384	3	N	N	1	both	*	1235
contig_1236	12971	3	N	N	1	both	*	1236
contig_1239	36021	5	N	N	1	both	*	1239
contig_1240	29393	3	N	N	1	both	*	1240
contig_1241	5400	8	N	N	2	both	*	1241
contig_1242	29072	3	N	N	1	both	*	1242
contig_1243	10690	3	N	N	1	both	*	1243
contig_1244	3504	4	N	N	1	both	*	1244
contig_1245	21994	4	N	N	1	both	*	1245
contig_1246	19666	3	N	N	1	both	*	1246
contig_1247	11682	18	N	N	4	both	*	1247
contig_1248	10480	6	N	N	1	both	*	1248
contig_1249	10492	3	N	N	1	both	*	1249
contig_1250	5538	3	N	N	1	both	*	1250
contig_1251	1682	11	N	N	2	both	*	1251
contig_1252	28146	4	N	N	1	both	*	1252
contig_1253	4762	20	N	N	4	both	*	1253
contig_1254	19011	4	N	N	1	both	*	1254
contig_1257	34833	5	Y	N	1	none	*	1257
contig_1262	32103	3	N	N	1	both	*	1262
contig_1263	6939	3	N	N	1	both	*	1263
contig_1264	2483	4	N	N	1	both	*	1264
contig_1265	33877	3	N	N	1	both	*	1265
contig_1266	30946	3	N	N	1	both	*	1266
contig_1267	3583	3	N	N	1	both	*	1267
contig_1268	14018	4	N	N	1	both	*	1268
contig_1269	3933	21	N	N	4	both	*	1269
contig_1270	5612	15	N	N	3	both	*	1270
contig_1271	13711	5	N	N	1	both	*	1271
contig_1272	14509	10	N	N	2	both	*	1272
contig_1273	12751	5	N	N	1	both	*	1273
contig_1274	13632	6	N	N	1	both	*	1274
contig_1275	22608	6	N	N	1	both	*	1275
contig_1278	2234	13	N	N	3	both	*	1278
contig_1279	4085	5	N	N	1	both	*	1279
contig_1280	14687	5	N	N	1	both	*	1280
contig_1281	20652	3	N	N	1	both	*	1281
contig_1282	15399	5	N	N	1	both	*	1282
contig_1285	6211	4	N	N	1	both	*	1285
contig_1286	2308	4	N	N	1	both	*	1286
contig_1289	56586	5	N	N	1	both	*	1289
contig_1290	27684	11	N	N	2	both	*	1290
contig_1291	15200	5	N	N	1	both	*	1291
contig_1292	2978	3	N	N	1	both	*	1292
contig_1293	16590	3	N	N	1	both	*	1293
contig_1294	2347	6	N	N	1	both	*	1294
contig_1295	4006	4	N	N	1	both	*	1295
contig_1296	7747	3	N	N	1	both	*	1296
contig_1297	43708	3	N	N	1	both	*	1297
contig_1298	40011	4	N	N	1	both	*	1298
contig_1299	5441	4	N	N	1	both	*	1299
contig_1300	14225	3	N	N	1	both	*	1300
contig_1301	14966	3	N	N	1	both	*	1301
contig_1302	13731	3	N	N	1	both	*	1302
contig_1303	13973	9	N	N	2	both	*	1303
contig_1306	4052	3	N	N	1	both	*	1306
contig_1307	23046	3	N	N	1	both	*	1307
contig_1310	3585	14	N	N	3	both	*	1310
contig_1311	16551	6	N	N	1	both	*	1311
contig_1312	35408	5	N	N	1	both	*	1312
contig_1315	8911	3	N	N	1	both	*	1315
contig_1316	2937	3	N	N	1	both	*	1316
contig_1317	15214	6	N	N	1	both	*	1317
contig_1318	10438	3	N	N	1	both	*	1318
contig_1319	5670	3	N	N	1	both	*	1319
contig_1320	9495	3	N	N	1	both	*	1320
contig_1321	26836	3	N	N	1	both	*	1321
contig_1322	32499	7	Y	N	1	none	*	1322
contig_1323	35057	3	Y	N	1	none	*	1323
contig_1326	33077	9	N	N	2	both	*	1326
contig_1327	35868	3	N	N	1	both	*	1327
contig_1329	36097	4	N	N	1	both	*	1328,1328,1329
contig_1330	31822	3	N	N	1	both	*	1330
contig_1331	14016	3	N	N	1	both	*	1331
contig_1332	5313	3	N	N	1	both	*	1332
contig_1333	42100	3	N	N	1	both	*	1333
contig_1334	2305	3	N	N	1	both	*	1334
contig_1335	5526	4	N	N	1	both	*	1335
contig_1336	22727	7	N	N	1	both	*	1336
contig_1341	13325	11	N	N	2	both	*	1341
contig_1342	17340	9	N	N	2	both	*	1342
contig_1343	18581	3	N	N	1	both	*	1343
contig_1344	11601	5	N	N	1	both	*	1344
contig_1345	5144	3	N	N	1	both	*	1345
contig_1346	3766	29	N	N	6	both	*	1346
contig_1347	4112	3	N	N	1	both	*	1347
contig_1348	6220	6	N	N	1	both	*	1348
contig_1349	15253	5	N	N	1	both	*	1349
contig_1350	8611	3	N	N	1	both	*	1350
contig_1351	16302	5	N	N	1	both	*	1351
contig_1352	2823	4	N	N	1	both	*	1352
contig_1353	12975	3	N	N	1	both	*	1353
contig_1354	10103	3	N	N	1	both	*	1354
contig_1355	4806	4	N	N	1	both	*	1355
contig_1356	37465	3	N	N	1	both	*	1356
contig_1357	5302	4	N	N	1	both	*	1357
contig_1358	15016	3	N	N	1	both	*	1358
contig_1359	10336	3	N	N	1	both	*	1359
contig_1360	14630	6	N	N	1	both	*	1360
contig_1361	6850	6	N	N	1	both	*	1361
contig_1362	2722	5	N	N	1	both	*	1362
contig_1363	22871	3	N	N	1	both	*	1363
contig_1364	2473	5	N	N	1	both	*	1364
contig_1365	3283	4	N	N	1	both	*	1365
contig_1366	15307	12	N	N	2	both	*	1366
contig_1367	7041	5	N	N	1	both	*	1367
contig_1368	5467	3	N	N	1	both	*	1368
contig_1369	10428	3	N	N	1	both	*	1369
contig_1370	2936	6	N	N	1	both	*	1370
contig_1371	7524	3	N	N	1	both	*	1371
contig_1374	33039	4	Y	N	1	none	*	1374
contig_1378	32333	3	N	N	1	right	*	1377,1378
contig_1379	9842	5	N	N	1	both	*	1379
contig_1380	3631	4	N	N	1	both	*	1380
contig_1381	4223	3	N	N	1	both	*	1381
contig_1382	15179	3	N	N	1	both	*	1382
contig_1383	5370	3	N	N	1	both	*	1383
contig_1384	14131	11	N	N	2	both	*	1384
contig_1385	22845	9	N	N	2	both	*	1385
contig_1386	9974	3	N	N	1	both	*	1386
contig_1388	12862	5	N	N	1	both	*	1388
contig_1389	2369	3	N	N	1	both	*	1389
contig_1391	14796	7	N	N	1	both	*	1391
contig_1392	2293	3	N	N	1	both	*	1392
contig_1393	38255	3	N	N	1	both	*	1393
contig_1394	45938	3	N	N	1	both	*	1394
contig_1395	5286	5	N	N	1	both	*	1395
contig_1396	32819	3	N	N	1	both	*	1396
contig_1397	3931	6	N	N	1	both	*	1397
contig_1398	11872	3	N	N	1	both	*	1398
contig_1399	3407	3	N	N	1	both	*	1399
contig_1406	2488	3	N	N	1	both	*	1406
contig_1407	14427	7	N	N	1	both	*	1407
contig_1408	13989	4	N	N	1	both	*	1408
contig_1409	2696	3	N	N	1	both	*	1409
contig_1410	2341	4	N	N	1	both	*	1410
contig_1411	2874	6	N	N	1	both	*	1411
contig_1415	11376	3	N	N	1	both	*	1415
contig_1416	17431	5	N	N	1	both	*	1416
contig_1417	14058	6	N	N	1	both	*	1417
contig_1418	4970	4	N	N	1	both	*	1418
contig_1419	5974	3	N	N	1	both	*	1419
contig_1420	33304	4	N	N	1	both	*	1420
contig_1421	8322	3	N	N	1	both	*	1421
contig_1422	12246	3	N	N	1	both	*	1422
contig_1423	39033	3	N	N	1	both	*	1423
contig_1424	15118	3	N	N	1	both	*	1424
contig_1426	2706	5	N	N	1	both	*	1426
contig_1427	3423	3	N	N	1	left	*	1427,-1428
contig_1429	9102	3	N	N	1	both	*	1429
contig_1430	8567	6	N	N	1	both	*	1430
contig_1431	4006	5	N	N	1	both	*	1431
contig_1432	11430	4	N	N	1	both	*	1432
contig_1433	16616	3	N	N	1	both	*	1433
contig_1434	4216	9	N	N	2	both	*	1434
contig_1435	13638	6	N	N	1	both	*	1435
contig_1436	3501	9	N	N	2	both	*	1436
contig_1437	16543	3	N	N	1	both	*	1437
contig_1438	14286	8	N	N	2	both	*	1438
contig_1439	33465	3	N	N	1	both	*	1439
contig_1440	5661	4	N	N	1	both	*	1440
contig_1441	15754	4	N	N	1	both	*	1441
contig_1442	12889	3	N	N	1	both	*	1442
contig_1444	16698	3	N	N	1	both	*	1444
contig_1445	36702	19	Y	N	4	none	*	1445
contig_1446	13083	3	N	N	1	both	*	1446
contig_1447	7768	5	Y	N	1	none	*	1447
contig_1448	6817	4	Y	N	1	none	*	1448
contig_1449	12595	3	N	N	1	both	*	1449
contig_1450	19904	3	N	N	1	both	*	1450
contig_1451	32483	3	N	N	1	both	*	1451
contig_1452	2823	4	N	N	1	both	*	1452
contig_1453	18892	7	N	N	1	both	*	1453
contig_1454	9013	4	N	N	1	both	*	1454
contig_1455	12588	4	N	N	1	both	*	1455
contig_1456	38264	4	N	N	1	both	*	1456
contig_1457	15431	6	N	N	1	both	*	1457
contig_1458	12307	3	N	N	1	both	*	1458
contig_1459	14976	3	N	N	1	both	*	1459
contig_1460	15135	3	N	N	1	both	*	1460
contig_1461	9575	4	N	N	1	both	*	1461
contig_1462	4648	3	N	N	1	both	*	1462
contig_1464	2526	11	N	N	2	both	*	1464
contig_1465	3137	5	N	N	1	both	*	1465
contig_1466	8331	3	N	N	1	both	*	1466
contig_1467	14530	3	N	N	1	both	*	1467
contig_1468	5587	3	N	N	1	both	*	1468
contig_1469	14176	6	N	N	1	both	*	1469
contig_1470	8289	3	N	N	1	both	*	1470
contig_1471	2508	3	N	N	1	both	*	1471
contig_1472	29044	3	N	N	1	both	*	1472
contig_1473	32165	5	N	N	1	both	*	1473
contig_1474	31162	3	N	N	1	both	*	1474
contig_1475	6432	3	N	N	1	both	*	1475
contig_1476	9757	4	N	N	1	both	*	1476
contig_1477	43130	3	N	N	1	both	*	1477
contig_1478	9593	3	N	N	1	both	*	1478
contig_1479	15339	3	N	N	1	both	*	1479
contig_1482	37442	8	N	N	2	none	*	1482,97
contig_1483	8075	4	N	N	1	both	*	1483
contig_1484	68003	10	N	N	2	both	*	1484,106
contig_1485	16534	3	N	N	1	both	*	1485
contig_1489	2708	6	N	N	1	both	*	1489
contig_1490	2873	5	N	N	1	both	*	1490
contig_1491	20934	13	N	N	3	both	*	1491
contig_1492	5266	8	Y	N	2	none	*	1492
contig_1493	11883	3	Y	N	1	none	*	1493
contig_1494	5876	10	N	N	2	both	*	1494
contig_1495	3875	28	N	N	6	both	*	1495
contig_1497	34733	17	Y	N	3	none	*	1497
contig_1498	28693	4	N	N	1	both	*	1498
contig_1499	26778	3	N	N	1	both	*	1499
contig_1501	18221	3	N	N	1	both	*	1501
contig_1504	10472	3	N	N	1	both	*	1504
contig_1505	8428	5	Y	N	1	none	*	1505
contig_1506	32236	3	Y	N	1	none	*	1506
contig_1508	3018	13	N	N	3	both	*	1508
contig_1509	14836	7	N	N	1	both	*	1509
contig_1510	11222	18	N	N	4	both	*	1510
contig_1512	9341	3	N	N	1	both	*	1512
contig_1515	8554	3	N	N	1	both	*	1515
contig_1516	7403	6	Y	N	1	none	*	1516
contig_1518	10886	3	N	N	1	both	*	1518
contig_1519	38454	4	N	N	1	both	*	1519
contig_1520	2383	15	N	N	3	both	*	1520
contig_1521	2180	15	N	N	3	both	*	1521
contig_1525	27851	4	N	N	1	both	*	1525
contig_1527	5643	4	Y	N	1	none	*	1527
contig_1528	5533	6	Y	N	1	none	*	1528
contig_1529	14538	4	Y	N	1	none	*	1529
contig_1532	7038	3	Y	N	1	none	*	1532
contig_1535	2616	4	N	N	1	both	*	1535
contig_1537	6448	4	N	N	1	both	*	1537
contig_1539	35211	40	Y	N	8	none	*	1539
contig_1542	31184	7	Y	N	1	none	*	1542
contig_1543	33063	11	Y	N	2	none	*	1543
contig_1544	15326	4	N	N	1	both	*	1544
contig_1545	40522	4	N	N	1	both	*	1545,-674,-672
contig_1547	35232	4	Y	N	1	none	*	1547
contig_1549	37153	3	N	N	1	both	*	1549
contig_1550	35097	3	Y	N	1	none	*	1550
contig_1551	33394	4	N	N	1	both	*	1551
contig_1552	26390	5	Y	N	1	none	*	1552
contig_1553	7213	15	Y	N	3	none	*	1553
contig_1554	36155	5	Y	N	1	none	*	1554
contig_1555	36322	11	Y	N	2	none	*	1555
contig_1556	6476	11	N	N	2	both	*	1556
contig_1557	5360	13	Y	N	3	none	*	1557
contig_1558	29882	10	Y	N	2	none	*	1558
contig_1559	10913	3	Y	N	1	none	*	1559
contig_1560	5929	16	Y	N	3	none	*	1560
contig_8	2794	3	N	Y	1	none	680	8
contig_9	16534	9	N	Y	2	right	*	9
contig_10	3338	6	N	Y	1	right	680	10
contig_11	1655	3	N	Y	1	left	680	11
contig_12	5231	2	N	Y	1	both	680	12
contig_21	2647	3	N	Y	1	both	394	21
contig_22	778	2	N	Y	1	both	394	22
contig_23	30206	2	N	Y	1	none	*	23
contig_25	731	3	N	Y	1	both	396	25
contig_26	721	1	N	Y	1	both	396	26
contig_27	36454	1	Y	Y	1	none	*	27
contig_28	1834	18	N	Y	4	none	398	28
contig_29	1793	23	N	Y	5	none	398	29
contig_30	2169	25	N	Y	5	none	398	30
contig_31	2441	6	N	Y	1	none	398	31
contig_32	12146	2	N	Y	1	none	398	32
contig_34	2306	31	N	Y	6	none	398	34
contig_35	1059	5	N	Y	1	right	398	35
contig_36	24232	16	N	Y	3	none	*	36
contig_37	6748	5	N	Y	1	none	398	37
contig_38	12053	4	N	Y	1	none	398	38
contig_40	8926	2	N	Y	1	both	400	40
contig_41	8735	8	N	Y	2	both	400	41
contig_42	623	22	N	Y	4	none	398	42
contig_43	593	26	N	Y	5	none	398	43
contig_44	1029	14	N	Y	3	right	398	44
contig_45	1938	6	N	Y	1	right	398	45
contig_46	658	6	N	Y	1	right	398	46
contig_47	3292	8	N	Y	2	none	398	47
contig_48	1171	31	N	Y	6	both	398	48
contig_49	5466	2	N	Y	1	right	398	49
contig_56	1035	23	N	Y	5	both	402	56
contig_57	1086	10	N	Y	2	both	402	57
contig_64	6248	6	N	Y	1	both	404	64
contig_67	6122	4	N	Y	1	both	404	67
contig_70	7939	3	N	Y	1	left	424	70
contig_71	6419	4	N	Y	1	right	424	71
contig_72	13635	1	N	Y	1	right	*	72
contig_73	3605	2	N	Y	1	none	424	73
contig_80	18220	2	N	Y	1	both	406	80
contig_81	18851	3	N	Y	1	both	406	81
contig_84	3207	3	N	Y	1	both	408	84
contig_85	3656	3	N	Y	1	both	408	85
contig_94	18973	1	N	Y	1	right	*	94
contig_95	5198	1	N	Y	1	none	*	95
contig_100	19531	2	N	Y	1	both	410	100
contig_101	18477	2	N	Y	1	both	410	101
contig_113	6359	23	N	Y	5	both	412	113
contig_115	4783	31	N	Y	6	left	412	115
contig_118	32655	1	Y	Y	1	none	*	118
contig_124	11773	5	N	Y	1	both	416	124
contig_125	5719	3	N	Y	1	both	414	125
contig_126	4134	4	N	Y	1	left	414	126
contig_127	690	3	N	Y	1	right	414	127
contig_128	2384	2	N	Y	1	right	414	128
contig_129	5028	1	N	Y	1	both	672	129
contig_134	6226	3	N	Y	1	right	418	134
contig_135	6352	1	N	Y	1	right	418	135
contig_141	10266	2	N	Y	1	both	420	141
contig_142	6943	2	N	Y	1	both	420	142
contig_143	12375	3	N	Y	1	both	422	143
contig_144	12556	2	N	Y	1	both	422	144
contig_150	1002	5	N	Y	1	both	*	150
contig_153	1576	22	N	Y	4	left	424	153
contig_154	625	5	N	Y	1	both	424	154
contig_155	3386	6	N	Y	1	right	424	155
contig_156	3016	5	N	Y	1	right	424	156
contig_157	504	19	N	Y	4	both	682	157
contig_158	1026	4	N	Y	1	both	682	158
contig_159	2140	10	N	Y	2	both	682	159
contig_162	772	2	N	Y	1	both	*	162
contig_171	7162	2	N	Y	1	both	426	171
contig_172	6576	2	N	Y	1	both	426	172
contig_175	1192	5	N	Y	1	both	428	175
contig_176	814	5	N	Y	1	both	430	176
contig_177	14700	3	N	Y	1	both	432	177
contig_178	13692	1	N	Y	1	both	432	178
contig_179	5582	4	N	Y	1	both	434	179
contig_180	5484	3	N	Y	1	both	434	180
contig_181	2391	5	N	Y	1	both	436	181
contig_182	10049	6	N	Y	1	both	684	182
contig_183	10395	6	N	Y	1	both	684	183
contig_191	518	11	Y	Y	2	none	266	191
contig_193	2713	2	N	Y	1	none	*	193
contig_195	1959	2	N	Y	1	both	438	195
contig_196	1961	4	N	Y	1	both	438	196
contig_203	3773	5	N	Y	1	both	442	203
contig_204	6091	3	N	Y	1	both	442	204
contig_205	5715	8	N	Y	2	both	442	205
contig_210	1519	7	N	Y	1	both	444	210
contig_211	1800	3	N	Y	1	both	444	211
contig_216	5002	4	N	Y	1	both	446	216
contig_217	5284	2	N	Y	1	both	446	217
contig_218	2057	4	N	Y	1	left	446	218
contig_229	4115	3	N	Y	1	none	398	229
contig_230	1401	7	N	Y	1	none	398	230
contig_231	1531	3	N	Y	1	none	398	231
contig_232	1737	2	N	Y	1	none	398	232
contig_244	2497	2	N	Y	1	both	450	244
contig_245	1161	6	N	Y	1	both	450	245
contig_247	1861	3	N	Y	1	both	448	247
contig_248	1525	1	N	Y	1	both	448	248
contig_258	4243	3	N	Y	1	both	454	258
contig_259	2712	3	N	Y	1	both	454	259
contig_261	9061	2	N	Y	1	both	452	261
contig_262	7678	1	N	Y	1	both	452	262
contig_268	29037	7	N	Y	1	none	*	268
contig_269	1492	2	N	Y	1	none	*	269
contig_272	1709	2	N	Y	1	left	456	272
contig_273	1657	8	N	Y	2	left	456	273
contig_274	13686	4	N	Y	1	both	456	274
contig_275	9852	4	N	Y	1	none	456	275
contig_276	3284	1	N	Y	1	right	456	276
contig_277	3668	3	N	Y	1	right	456	277
contig_278	12365	5	N	Y	1	both	458	278
contig_279	1933	1	N	Y	1	both	460	279
contig_280	2671	1	N	Y	1	both	460	280
contig_289	1027	1	N	Y	1	both	462	289
contig_290	1114	4	N	Y	1	both	462	290
contig_291	1296	2	N	Y	1	both	462	291
contig_299	4311	5	N	Y	1	right	*	299
contig_300	1358	3	N	Y	1	both	464	300
contig_301	983	2	N	Y	1	both	464	301
contig_306	3472	8	N	Y	2	left	468	306
contig_307	8270	1	N	Y	1	both	468	307
contig_309	2035	4	N	Y	1	right	468	309
contig_310	3040	3	N	Y	1	right	*	310
contig_311	4046	2	N	Y	1	both	472	311
contig_312	3402	3	N	Y	1	both	472	312
contig_313	859	7	N	Y	1	both	474	313
contig_314	883	13	N	Y	3	both	474	314
contig_315	533	10	N	Y	2	both	474	315
contig_318	1004	10	N	Y	2	left	476	318
contig_319	931	5	N	Y	1	right	476	319
contig_320	1159	8	N	Y	2	left	476	320
contig_321	515	5	N	Y	1	none	476	321
contig_322	516	8	N	Y	2	right	476	322
contig_323	971	3	N	Y	1	right	476	323
contig_324	1417	1	N	Y	1	both	478	324
contig_325	2900	1	N	Y	1	both	478	325
contig_326	3124	1	N	Y	1	both	478	326
contig_337	15959	1	N	Y	1	both	480	337
contig_338	15624	3	N	Y	1	both	480	338
contig_339	37320	1	Y	Y	1	none	*	339
contig_340	1529	2	N	Y	1	both	482	340
contig_341	539	6	N	Y	1	both	482	341
contig_355	556	5	N	Y	1	both	484	355
contig_356	3430	11	N	Y	2	left	484	356
contig_357	7665	1	N	Y	1	both	484	357
contig_358	4371	1	N	Y	1	none	484	358
contig_359	5148	1	N	Y	1	none	484	359
contig_360	4362	1	N	Y	1	none	484	360
contig_361	6666	1	N	Y	1	right	484	361
contig_362	1789	3	N	Y	1	none	484	362
contig_363	639	2	N	Y	1	right	484	363
contig_364	667	1	N	Y	1	right	484	364
contig_365	1279	4	N	Y	1	left	486	365
contig_366	1698	2	N	Y	1	left	486	366
contig_367	5284	1	N	Y	1	left	486	367
contig_368	1211	9	N	Y	2	none	486	368
contig_369	3069	2	N	Y	1	right	486	369
contig_370	2705	3	N	Y	1	none	486	370
contig_371	859	6	N	Y	1	right	486	371
contig_378	1756	1	N	Y	1	both	488	378
contig_379	12833	3	N	Y	1	both	488	379
