contig_1546_59 # 34747 # 35094 # 1 # ID=125_59;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;genetic_code=11;gc_cont=0.511	GENOMAD.110348.VV	3.251E-38	139	2561
contig_1547_21 # 10245 # 10580 # 1 # ID=126_21;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.348	GENOMAD.129480.VV	3.024E-21	90	2561
contig_1547_53 # 25936 # 27291 # -1 # ID=126_53;partial=00;start_type=GTG;rbs_motif=AGxAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.409	GENOMAD.004145.VV	4.213E-30	128	2561
contig_1549_46 # 24141 # 24938 # -1 # ID=127_46;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.481	GENOMAD.030980.VV	5.642E-07	53	2561
contig_536_59 # 34169 # 34336 # -1 # ID=190_59;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.518	GENOMAD.056158.VV	8.460E-04	37	2561
contig_539_32 # 17742 # 17888 # -1 # ID=191_32;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.531	GENOMAD.051302.VV	2.403E-11	58	2561
contig_633_20 # 10718 # 11431 # 1 # ID=209_20;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.557	GENOMAD.027313.VV	1.978E-66	227	2561
contig_1430_4 # 2335 # 2748 # 1 # ID=93_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.420	GENOMAD.078203.VV	2.858E-33	126	2561
contig_490_6 # 5766 # 6170 # 1 # ID=178_6;partial=00;start_type=TTG;rbs_motif=AAAAA;rbs_spacer=5bp;genetic_code=11;gc_cont=0.393	GENOMAD.181434.VP	1.547E-38	141	2561
contig_492_71 # 35002 # 35463 # 1 # ID=179_71;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.429	GENOMAD.003416.VV	2.777E-49	173	2561
contig_501_11 # 4634 # 4894 # 1 # ID=183_11;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.452	GENOMAD.013655.VV	1.020E-06	47	2561
contig_1488_26 # 13352 # 13804 # -1 # ID=113_26;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=8bp;genetic_code=11;gc_cont=0.402	GENOMAD.063430.VV	1.452E-29	116	0
contig_1555_16 # 9598 # 9807 # -1 # ID=130_16;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=13bp;genetic_code=11;gc_cont=0.338	GENOMAD.002380.VV	5.663E-27	104	2561
contig_1558_36 # 22560 # 23168 # -1 # ID=131_36;partial=00;start_type=ATG;rbs_motif=AAAT;rbs_spacer=3bp;genetic_code=11;gc_cont=0.363	GENOMAD.009828.VV	3.438E-43	158	2561
contig_16_17 # 8122 # 8895 # 1 # ID=132_17;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.474	GENOMAD.009078.VV	3.484E-69	236	2561
contig_168_2 # 694 # 1197 # 1 # ID=133_2;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.458	GENOMAD.123060.VC	1.407E-18	85	2561
contig_58_157 # 79876 # 80493 # 1 # ID=201_157;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.471	GENOMAD.189609.VP	2.529E-48	173	2561
contig_584_20 # 10853 # 11173 # 1 # ID=202_20;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.542	GENOMAD.046521.VV	1.934E-39	142	2561
contig_593_29 # 10103 # 10270 # -1 # ID=203_29;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.286	GENOMAD.021685.VV	4.836E-22	89	2561
contig_1184_7 # 3311 # 3664 # 1 # ID=41_7;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=5bp;genetic_code=11;gc_cont=0.314	GENOMAD.179073.VP	1.439E-23	97	2561
contig_1184_39 # 20073 # 20276 # -1 # ID=41_39;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=9bp;genetic_code=11;gc_cont=0.333	GENOMAD.090655.VV	1.140E-05	43	0
contig_120_19 # 10176 # 10646 # 1 # ID=43_19;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.473	GENOMAD.041304.VV	1.073E-35	134	0
contig_1477_48 # 26302 # 26484 # -1 # ID=110_48;partial=00;start_type=GTG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.607	GENOMAD.008292.VV	4.168E-05	41	2561
contig_1477_80 # 42570 # 43637 # -1 # ID=110_80;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.596	GENOMAD.142187.VP	3.901E-16	83	2561
contig_1482_31 # 15803 # 16768 # -1 # ID=111_31;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.358	GENOMAD.017126.VV	2.090E-42	161	2561
contig_644_112 # 68040 # 68603 # 1 # ID=211_112;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.543	GENOMAD.084886.VV	7.782E-12	66	0
contig_670_15 # 8507 # 8755 # -1 # ID=213_15;partial=00;start_type=ATG;rbs_motif=ATA;rbs_spacer=15bp;genetic_code=11;gc_cont=0.438	GENOMAD.005429.VV	3.081E-09	54	2561
contig_676_22 # 14338 # 14577 # 1 # ID=216_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.529	GENOMAD.008760.VV	8.566E-06	44	2561
contig_23_19 # 7551 # 7829 # 1 # ID=142_19;partial=00;start_type=ATG;rbs_motif=AAT;rbs_spacer=8bp;genetic_code=11;gc_cont=0.305	GENOMAD.009959.VV	1.171E-22	93	2561
contig_23_51 # 26879 # 27028 # 1 # ID=142_51;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.340	GENOMAD.003775.VV	1.076E-05	42	2561
contig_133_31 # 23806 # 25959 # 1 # ID=73_31;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.623	GENOMAD.024106.VV	3.245E-42	170	2561
contig_1330_27 # 14858 # 15616 # -1 # ID=74_27;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.480	GENOMAD.081337.VV	6.816E-21	95	2561
contig_1344_13 # 6170 # 6685 # -1 # ID=76_13;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.446	GENOMAD.031904.VV	2.399E-59	203	2561
contig_1351_19 # 10132 # 10344 # -1 # ID=77_19;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.455	GENOMAD.012621.VV	9.190E-23	92	2561
contig_1356_17 # 9555 # 9848 # 1 # ID=78_17;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.687	GENOMAD.116345.VP	1.731E-05	44	2561
contig_1356_49 # 30762 # 31010 # -1 # ID=78_49;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.486	GENOMAD.014357.VV	1.132E-18	81	2561
contig_1087_18 # 11336 # 11659 # -1 # ID=21_18;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.448	GENOMAD.013655.VV	6.774E-35	129	2561
contig_1092_21 # 12121 # 12237 # -1 # ID=22_21;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.350	GENOMAD.031096.VV	2.049E-08	49	2561
contig_1096_68 # 39845 # 40237 # 1 # ID=23_68;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.585	GENOMAD.090958.VV	1.953E-17	80	2561
contig_1157_77 # 46157 # 46726 # -1 # ID=34_77;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.470	GENOMAD.153222.VP	5.957E-19	87	2561
contig_986_18 # 11223 # 11714 # 1 # ID=254_18;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.498	GENOMAD.036592.VV	4.276E-91	294	2561
contig_99_28 # 11693 # 12055 # 1 # ID=255_28;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=14bp;genetic_code=11;gc_cont=0.433	GENOMAD.106675.VV	3.954E-04	41	2561
contig_1019_42 # 25322 # 25819 # 1 # ID=3_42;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=3bp;genetic_code=11;gc_cont=0.378	GENOMAD.089141.VV	5.343E-39	144	2561
contig_921_25 # 15161 # 16066 # 1 # ID=244_25;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.298	GENOMAD.014355.VV	3.442E-35	139	2561
contig_78_17 # 6979 # 7158 # 1 # ID=228_17;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.506	GENOMAD.090651.VV	1.482E-20	85	0
contig_791_6 # 3020 # 3301 # -1 # ID=229_6;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.486	GENOMAD.167295.VP	9.403E-41	145	2561
contig_799_21 # 15937 # 16251 # 1 # ID=230_21;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.508	GENOMAD.078770.VV	9.817E-30	114	2561
contig_811_44 # 20490 # 20777 # 1 # ID=231_44;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.510	GENOMAD.026596.VV	1.210E-23	96	2561
contig_815_10 # 6963 # 7859 # -1 # ID=232_10;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.624	GENOMAD.005203.VV	3.419E-33	133	2561
contig_1096_2 # 996 # 1697 # 1 # ID=23_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.547	GENOMAD.000469.VV	8.553E-36	138	2561
contig_200_209 # 96739 # 97170 # 1 # ID=139_209;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=3-4bp;genetic_code=11;gc_cont=0.417	GENOMAD.096783.VV	1.265E-08	55	2561
contig_213_5 # 3600 # 3902 # 1 # ID=140_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.475	GENOMAD.017059.VV	1.868E-21	90	0
contig_213_37 # 20418 # 20987 # 1 # ID=140_37;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.454	GENOMAD.061791.VV	2.420E-76	253	2561
contig_215_27 # 20589 # 20852 # -1 # ID=141_27;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.648	GENOMAD.037647.VV	2.203E-14	69	2561
contig_23_12 # 5258 # 5677 # 1 # ID=142_12;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=15bp;genetic_code=11;gc_cont=0.326	GENOMAD.035777.VV	2.712E-51	178	2561
contig_123_72 # 41642 # 42247 # -1 # ID=54_72;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.581	GENOMAD.067346.VV	5.014E-38	143	2561
contig_1252_6 # 5533 # 6069 # 1 # ID=56_6;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=3bp;genetic_code=11;gc_cont=0.529	GENOMAD.007608.VV	5.370E-96	309	2561
contig_1451_64 # 32095 # 32382 # -1 # ID=99_64;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.528	GENOMAD.162197.VP	2.138E-10	58	2561
contig_1456_30 # 12765 # 12947 # -1 # ID=100_30;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.557	GENOMAD.054351.VV	2.188E-17	76	2561
contig_1456_62 # 29190 # 29345 # -1 # ID=100_62;partial=00;start_type=GTG;rbs_motif=GGxGG;rbs_spacer=3-4bp;genetic_code=11;gc_cont=0.590	GENOMAD.115311.VV	1.191E-05	42	0
contig_1467_8 # 2680 # 3093 # -1 # ID=104_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.510	GENOMAD.038724.VV	6.162E-16	76	2561
contig_1469_4 # 1379 # 1804 # 1 # ID=105_4;partial=00;start_type=GTG;rbs_motif=ATA;rbs_spacer=8bp;genetic_code=11;gc_cont=0.533	GENOMAD.002692.VV	5.528E-19	85	2561
contig_1459_13 # 9955 # 10050 # -1 # ID=102_13;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.458	GENOMAD.021855.VV	6.997E-08	47	2561
contig_1467_1 # 1 # 312 # -1 # ID=104_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.490	GENOMAD.032498.VV	4.341E-06	46	2561
contig_1472_9 # 6382 # 6858 # 1 # ID=106_9;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.325	GENOMAD.109551.VV	4.359E-55	190	2561
contig_1057_36 # 16419 # 16877 # 1 # ID=16_36;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.425	GENOMAD.101815.VV	2.414E-50	176	2561
contig_1057_68 # 31886 # 32041 # -1 # ID=16_68;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.436	GENOMAD.011737.VV	4.392E-14	66	2561
contig_1266_41 # 18533 # 19258 # 1 # ID=60_41;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.360	GENOMAD.001584.VV	1.042E-22	100	2561
contig_1271_7 # 4166 # 4627 # -1 # ID=61_7;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.476	GENOMAD.112962.VP	4.672E-35	132	2561
contig_1280_27 # 14707 # 15168 # -1 # ID=63_27;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.530	GENOMAD.001417.VV	6.091E-13	68	2561
contig_1290_31 # 22773 # 23681 # 1 # ID=64_31;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.631	GENOMAD.060151.VV	3.963E-32	130	2561
contig_1473_32 # 24620 # 26401 # 1 # ID=107_32;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.716	GENOMAD.024106.VV	1.447E-55	209	2561
contig_1327_24 # 11728 # 11892 # 1 # ID=72_24;partial=00;start_type=GTG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.521	GENOMAD.201114.VV	6.147E-06	43	0
contig_267_5 # 1799 # 2047 # -1 # ID=149_5;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=4bp;genetic_code=11;gc_cont=0.249	GENOMAD.007188.VV	6.309E-17	76	2561
contig_267_69 # 31016 # 31147 # 1 # ID=149_69;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.333	GENOMAD.041039.VV	9.301E-11	56	2561
contig_268_11 # 5393 # 5752 # 1 # ID=150_11;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.253	GENOMAD.009376.VV	7.562E-15	72	0
contig_268_43 # 23124 # 23357 # 1 # ID=150_43;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.239	GENOMAD.107187.VP	2.794E-15	71	2561
contig_271_20 # 10283 # 11167 # 1 # ID=151_20;partial=00;start_type=TTG;rbs_motif=AATAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.349	GENOMAD.030205.VV	1.198E-71	245	2561
contig_1476_4 # 1283 # 1726 # 1 # ID=109_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.534	GENOMAD.008715.VV	8.061E-35	131	2561
contig_926_1 # 223 # 651 # -1 # ID=245_1;partial=00;start_type=ATG;rbs_motif=ATA;rbs_spacer=3bp;genetic_code=11;gc_cont=0.380	GENOMAD.215524.VV	1.080E-10	61	2561
contig_928_5 # 3951 # 4274 # 1 # ID=246_5;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.494	GENOMAD.083968.VV	4.163E-08	52	2561
contig_1057_40 # 18918 # 19067 # -1 # ID=16_40;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.387	GENOMAD.056966.VV	1.128E-11	59	2561
contig_543_65 # 30627 # 30953 # -1 # ID=192_65;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.465	GENOMAD.078123.VV	1.146E-05	45	2561
contig_546_16 # 7784 # 8023 # -1 # ID=193_16;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.375	GENOMAD.045270.VV	7.668E-14	67	2561
contig_546_48 # 23798 # 24145 # -1 # ID=193_48;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=10bp;genetic_code=11;gc_cont=0.290	GENOMAD.008055.VV	8.004E-37	135	2561
contig_551_37 # 20035 # 20739 # 1 # ID=195_37;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.546	GENOMAD.201655.VV	1.628E-25	108	0
contig_553_23 # 13977 # 14231 # -1 # ID=196_23;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.643	GENOMAD.072677.VV	4.203E-07	48	2561
contig_825_82 # 48291 # 48734 # -1 # ID=234_82;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.387	GENOMAD.151715.VV	1.968E-33	127	2561
contig_1042_21 # 13239 # 13832 # 1 # ID=11_21;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.625	GENOMAD.074910.VV	4.486E-13	70	2561
contig_105_3 # 1251 # 1871 # 1 # ID=14_3;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.295	GENOMAD.001856.VV	9.554E-78	258	2561
contig_132_8 # 5198 # 5932 # 1 # ID=67_8;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=8bp;genetic_code=11;gc_cont=0.337	GENOMAD.221254.VP	1.300E-15	79	2561
contig_1320_3 # 722 # 1141 # 1 # ID=68_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.450	GENOMAD.030492.VV	1.591E-40	147	2561
contig_1322_50 # 24965 # 25798 # -1 # ID=69_50;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.565	GENOMAD.159706.VV	1.637E-48	177	2561
contig_1539_40 # 23705 # 24970 # 1 # ID=121_40;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.434	GENOMAD.058756.VV	1.343E-46	177	2561
contig_1542_20 # 9719 # 10111 # 1 # ID=122_20;partial=00;start_type=GTG;rbs_motif=AAAA;rbs_spacer=12bp;genetic_code=11;gc_cont=0.331	GENOMAD.002428.VV	7.317E-20	87	2561
contig_1543_15 # 4902 # 5204 # -1 # ID=123_15;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=7bp;genetic_code=11;gc_cont=0.297	GENOMAD.009289.VV	1.408E-16	76	2561
contig_1543_47 # 20440 # 20883 # -1 # ID=123_47;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=5bp;genetic_code=11;gc_cont=0.372	GENOMAD.072311.VV	1.792E-34	130	2561
contig_1057_46 # 21916 # 22284 # -1 # ID=16_46;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.417	GENOMAD.038410.VV	7.049E-17	78	2561
contig_1062_2 # 1358 # 1567 # 1 # ID=17_2;partial=00;start_type=ATG;rbs_motif=AAAAT;rbs_spacer=5bp;genetic_code=11;gc_cont=0.343	GENOMAD.018435.VV	6.806E-11	58	2561
contig_1092_22 # 12498 # 12920 # -1 # ID=22_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.336	GENOMAD.140389.VC	3.053E-04	42	2561
contig_1096_5 # 3052 # 3393 # 1 # ID=23_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.500	GENOMAD.136212.VV	2.697E-23	96	2561
contig_632_7 # 3139 # 3321 # -1 # ID=208_7;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=15bp;genetic_code=11;gc_cont=0.295	GENOMAD.149236.VV	4.017E-26	101	0
contig_632_39 # 15387 # 15950 # -1 # ID=208_39;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=5bp;genetic_code=11;gc_cont=0.314	GENOMAD.002941.VV	8.619E-87	283	6064
contig_632_71 # 32476 # 32841 # -1 # ID=208_71;partial=00;start_type=TTG;rbs_motif=AATAA;rbs_spacer=11bp;genetic_code=11;gc_cont=0.331	GENOMAD.140749.VP	2.856E-34	128	2561
contig_643_2 # 403 # 585 # -1 # ID=210_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.426	GENOMAD.063703.VV	8.976E-26	100	2561
contig_644_46 # 37385 # 37618 # -1 # ID=211_46;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.509	GENOMAD.078478.VV	1.987E-04	40	0
contig_670_13 # 7274 # 8230 # -1 # ID=213_13;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.473	GENOMAD.094159.VV	1.098E-112	365	2561
contig_811_59 # 29108 # 29656 # 1 # ID=231_59;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.536	GENOMAD.048843.VV	8.003E-23	98	2561
contig_815_25 # 13871 # 14098 # 1 # ID=232_25;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.544	GENOMAD.101443.VV	5.085E-16	73	0
contig_820_13 # 6996 # 8168 # 1 # ID=233_13;partial=00;start_type=ATG;rbs_motif=ATA;rbs_spacer=13bp;genetic_code=11;gc_cont=0.491	GENOMAD.055204.VV	1.752E-19	94	2561
contig_511_39 # 24495 # 24836 # -1 # ID=185_39;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.424	GENOMAD.047242.VV	3.640E-20	87	2561
contig_519_33 # 13805 # 14569 # 1 # ID=187_33;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.447	GENOMAD.009078.VV	1.548E-86	286	2561
contig_519_65 # 29282 # 29488 # -1 # ID=187_65;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.430	GENOMAD.029388.VV	1.203E-26	103	2561
contig_528_20 # 9901 # 10338 # -1 # ID=188_20;partial=00;start_type=ATG;rbs_motif=ATA;rbs_spacer=3bp;genetic_code=11;gc_cont=0.475	GENOMAD.004845.VV	9.815E-32	122	2561
contig_531_28 # 18232 # 18498 # -1 # ID=189_28;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.521	GENOMAD.014192.VV	6.688E-19	82	2561
contig_531_60 # 32577 # 33212 # -1 # ID=189_60;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.547	GENOMAD.142087.VP	1.283E-15	78	0
contig_536_28 # 13358 # 13795 # -1 # ID=190_28;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.546	GENOMAD.044866.VV	1.480E-06	49	2561
contig_316_23 # 21753 # 22379 # -1 # ID=154_23;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.617	GENOMAD.154160.VP	1.186E-15	78	2561
contig_316_55 # 38305 # 38646 # 1 # ID=154_55;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.564	GENOMAD.066056.VV	2.194E-49	171	2561
contig_327_32 # 13915 # 14409 # 1 # ID=155_32;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.438	GENOMAD.043924.VV	7.880E-43	155	2561
contig_36_23 # 11865 # 11984 # -1 # ID=158_23;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.483	GENOMAD.005283.VV	4.866E-08	48	2561
contig_36_55 # 22739 # 23392 # -1 # ID=158_55;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.552	GENOMAD.000469.VV	1.445E-69	235	2561
contig_1254_18 # 9961 # 10314 # 1 # ID=57_18;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.387	GENOMAD.049043.VV	3.617E-62	208	2561
contig_1257_51 # 25846 # 26742 # -1 # ID=58_51;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.573	GENOMAD.161999.VV	1.183E-63	222	2561
contig_1272_10 # 5561 # 6265 # 1 # ID=62_10;partial=00;start_type=GTG;rbs_motif=TAA;rbs_spacer=6bp;genetic_code=11;gc_cont=0.374	GENOMAD.026548.VV	4.079E-22	98	2561
contig_1303_22 # 9835 # 10065 # -1 # ID=66_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.472	GENOMAD.028061.VV	1.494E-13	66	2561
contig_132_24 # 12114 # 12257 # 1 # ID=67_24;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=15bp;genetic_code=11;gc_cont=0.375	GENOMAD.207200.VP	9.702E-06	42	2561
